diagnosis,table,column,row,value,repair,extended_diagnosis,file_path,data_type,nullable
source_mat_id error,ws,source_mat_id,130,EMOBON_BPNS_Wa_130,,source_mat_id should match ^EMOBON_BPNS_Wa_220601_3um_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,131,EMOBON_BPNS_Wa_131,,source_mat_id should match ^EMOBON_BPNS_Wa_220601_NAum_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,132,EMOBON_BPNS_Wa_132,,source_mat_id should match ^EMOBON_BPNS_Wa_220601_NAum_2$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,133,EMOBON_BPNS_Wa_133,,source_mat_id should match ^EMOBON_BPNS_Wa_220601_NAum_3$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,134,EMOBON_BPNS_Wa_134,,source_mat_id should match ^EMOBON_BPNS_Wa_220601_NAum_4$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,135,EMOBON_BPNS_Wa_135,,source_mat_id should match ^EMOBON_BPNS_Wa_220601_NAum_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,136,EMOBON_BPNS_Wa_136,,source_mat_id should match ^EMOBON_BPNS_Wa_220601_NAum_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,137,EMOBON_BPNS_Wa_137,,source_mat_id should match ^EMOBON_BPNS_Wa_220601_NAum_2$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,138,EMOBON_BPNS_Wa_138,,source_mat_id should match ^EMOBON_BPNS_Wa_220601_NAum_3$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,139,EMOBON_BPNS_Wa_139,,source_mat_id should match ^EMOBON_BPNS_Wa_220601_NAum_4$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,140,EMOBON_BPNS_Wa_140,,source_mat_id should match ^EMOBON_BPNS_Wa_220601_NAum_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,141,EMOBON_BPNS_Wa_141,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_200um_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,142,EMOBON_BPNS_Wa_142,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_200um_2$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,143,EMOBON_BPNS_Wa_143,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_200um_3$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,144,EMOBON_BPNS_Wa_144,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_200um_4$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,145,EMOBON_BPNS_Wa_145,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_200um_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,146,EMOBON_BPNS_Wa_146,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_3um_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,147,EMOBON_BPNS_Wa_147,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_3um_2$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,148,EMOBON_BPNS_Wa_148,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_3um_3$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,149,EMOBON_BPNS_Wa_149,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_3um_4$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,150,EMOBON_BPNS_Wa_150,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_3um_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,151,EMOBON_BPNS_Wa_151,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_NAum_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,152,EMOBON_BPNS_Wa_152,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_NAum_2$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,153,EMOBON_BPNS_Wa_153,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_NAum_3$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,154,EMOBON_BPNS_Wa_154,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_NAum_4$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,155,EMOBON_BPNS_Wa_155,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_NAum_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,156,EMOBON_BPNS_Wa_156,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_NAum_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,157,EMOBON_BPNS_Wa_157,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_NAum_2$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,158,EMOBON_BPNS_Wa_158,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_NAum_3$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,159,EMOBON_BPNS_Wa_159,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_NAum_4$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,160,EMOBON_BPNS_Wa_160,,source_mat_id should match ^EMOBON_BPNS_Wa_220819_NAum_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,161,EMOBON_BPNS_Wa_161,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_200um_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,162,EMOBON_BPNS_Wa_162,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_200um_2$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,163,EMOBON_BPNS_Wa_163,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_200um_3$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,164,EMOBON_BPNS_Wa_164,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_200um_4$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,165,EMOBON_BPNS_Wa_165,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_200um_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,166,EMOBON_BPNS_Wa_166,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_3um_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,167,EMOBON_BPNS_Wa_167,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_3um_2$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,168,EMOBON_BPNS_Wa_168,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_3um_3$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,169,EMOBON_BPNS_Wa_169,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_3um_4$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,170,EMOBON_BPNS_Wa_170,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_3um_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,171,EMOBON_BPNS_Wa_171,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_NAum_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,172,EMOBON_BPNS_Wa_172,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_NAum_2$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,173,EMOBON_BPNS_Wa_173,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_NAum_3$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,174,EMOBON_BPNS_Wa_174,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_NAum_4$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,175,EMOBON_BPNS_Wa_175,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_NAum_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,176,EMOBON_BPNS_Wa_176,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_NAum_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,177,EMOBON_BPNS_Wa_177,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_NAum_2$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,178,EMOBON_BPNS_Wa_178,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_NAum_3$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,179,EMOBON_BPNS_Wa_179,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_NAum_4$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,180,EMOBON_BPNS_Wa_180,,source_mat_id should match ^EMOBON_BPNS_Wa_221027_NAum_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,181,EMOBON_BPNS_Wa_181,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_200um_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,182,EMOBON_BPNS_Wa_182,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_200um_2$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,183,EMOBON_BPNS_Wa_183,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_200um_3$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,184,EMOBON_BPNS_Wa_184,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_200um_4$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,185,EMOBON_BPNS_Wa_185,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_200um_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,186,EMOBON_BPNS_Wa_186,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_3um_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,187,EMOBON_BPNS_Wa_187,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_3um_2$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,188,EMOBON_BPNS_Wa_188,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_3um_3$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,189,EMOBON_BPNS_Wa_189,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_3um_4$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,190,EMOBON_BPNS_Wa_190,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_3um_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,191,EMOBON_BPNS_Wa_191,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_NAum_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,192,EMOBON_BPNS_Wa_192,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_NAum_2$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,193,EMOBON_BPNS_Wa_193,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_NAum_3$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,194,EMOBON_BPNS_Wa_194,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_NAum_4$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,195,EMOBON_BPNS_Wa_195,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_NAum_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,196,EMOBON_BPNS_Wa_196,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_NAum_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,197,EMOBON_BPNS_Wa_197,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_NAum_2$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,198,EMOBON_BPNS_Wa_198,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_NAum_3$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,199,EMOBON_BPNS_Wa_199,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_NAum_4$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,200,EMOBON_BPNS_Wa_200,,source_mat_id should match ^EMOBON_BPNS_Wa_221212_NAum_blank_1$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,386,EMOBON_BPNS_Wa_386,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,387,EMOBON_BPNS_Wa_387,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,388,EMOBON_BPNS_Wa_388,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,389,EMOBON_BPNS_Wa_389,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,390,EMOBON_BPNS_Wa_390,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,391,EMOBON_BPNS_Wa_391,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,392,EMOBON_BPNS_Wa_392,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,393,EMOBON_BPNS_Wa_393,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,394,EMOBON_BPNS_Wa_394,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,395,EMOBON_BPNS_Wa_395,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,396,EMOBON_BPNS_Wa_396,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,397,EMOBON_BPNS_Wa_397,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,398,EMOBON_BPNS_Wa_398,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,399,EMOBON_BPNS_Wa_399,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,400,EMOBON_BPNS_Wa_400,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,401,EMOBON_BPNS_Wa_401,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,402,EMOBON_BPNS_Wa_402,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,403,EMOBON_BPNS_Wa_403,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,404,EMOBON_BPNS_Wa_404,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,405,EMOBON_BPNS_Wa_405,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,406,EMOBON_BPNS_Wa_406,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,407,EMOBON_BPNS_Wa_407,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,408,EMOBON_BPNS_Wa_408,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
source_mat_id error,ws,source_mat_id,409,EMOBON_BPNS_Wa_409,,source_mat_id should match ^EMOBON_BPNS_Wa__um_$,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
scientific name error,ws,scientific_name,1,marine plankton metagenome,,"scientific_name should be marine plankton metagenome)

   ",/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
scientific name error,ws,scientific_name,2,marine plankton metagenome,,"scientific_name should be marine plankton metagenome)

   ",/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
scientific name error,ws,scientific_name,3,marine plankton metagenome,,"scientific_name should be marine plankton metagenome)

   ",/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
scientific name error,ws,scientific_name,4,marine plankton metagenome,,"scientific_name should be marine plankton metagenome)

   ",/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
scientific name error,ws,scientific_name,5,metagenome,,"scientific_name should be metagenome)

   ",/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
scientific name error,ws,scientific_name,6,marine plankton metagenome,,"scientific_name should be marine plankton metagenome)

   ",/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
scientific name error,ws,scientific_name,7,marine plankton metagenome,,"scientific_name should be marine plankton metagenome)

   ",/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
scientific name error,ws,scientific_name,8,marine plankton metagenome,,"scientific_name should be marine plankton metagenome)

   ",/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
scientific name error,ws,scientific_name,9,marine plankton metagenome,,"scientific_name should be marine plankton metagenome)

   ",/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
